ID_PLANO;CD_PLANO;NM_PLANO;CD_OPERADORA;RAZAO_SOCIAL;GR_MODALIDADE;PORTE_OPERADORA;VIGENCIA_PLANO;CONTRATACAO;GR_CONTRATACAO;SGMT_ASSISTENCIAL;GR_SGMT_ASSISTENCIAL;LG_ODONTOLOGICO;OBSTETRICIA;COBERTURA;TIPO_FINANCIAMENTO;ABRANGENCIA_COBERTURA;FATOR_MODERADOR;ACOMODACAO_HOSPITALAR;LIVRE_ESCOLHA;SITUACAO_PLANO;DT_SITUACAO;DT_REGISTRO_PLANO;DT_ATUALIZACAO;ANO_REGISTRO
18263656;485931206;NOSSO PLANO AHO CA MUN ENF CC RN1 17;414131;Rn Metropolitan Ltda;Medicina De Grupo;Média;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Municipal;Co-participacão;Coletiva;Ausente;Ativo;10/06/2020;10/06/2020;30/08/2022;2020
18330548;487602204;MIX AHO CE GM APT CC SF CORP 053;414131;Rn Metropolitan Ltda;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;04/12/2020;04/12/2020;30/08/2022;2020
18336046;487729202;NOSSO PLANO AHO CE GM ENF CC SF 061;414131;Rn Metropolitan Ltda;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;22/12/2020;22/12/2020;30/08/2022;2020
18336066;487731204;NOSSO PLANO AHO CE GM ENF CC SF AD 061;414131;Rn Metropolitan Ltda;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;22/12/2020;22/12/2020;30/08/2022;2020
18378843;489060214;PLENO AHO CE GM ENF CC LIC 066;414131;Rn Metropolitan Ltda;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Parcial com internação;Ativo;09/06/2021;09/06/2021;30/08/2022;2021
18263528;485919207;NOSSO PLANO A IN MUN CC RN1 23;414131;Rn Metropolitan Ltda;Medicina De Grupo;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Não se aplica;Ausente;Ativo;10/06/2020;10/06/2020;30/08/2022;2020
18263539;485920201;NOSSO PLANO A IN MUN RN1 24;414131;Rn Metropolitan Ltda;Medicina De Grupo;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial;Ambulatorial;0;Não se aplica;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Ativo;10/06/2020;10/06/2020;30/08/2022;2020
18316446;487268201;MIX AHO CE GM ENF CC SF 048;414131;Rn Metropolitan Ltda;Medicina De Grupo;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;29/10/2020;29/10/2020;30/08/2022;2020
18100400;482170190;APS PESSOA FÍSICA SEM COPARTICIPAÇÃO ENFERMARIA;415014;Unimed De Itatiba Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;23/01/2019;23/01/2019;30/08/2022;2019
18100473;482177197;APS PESSOA JURÍDICA SEM COPARTICIPAÇÃO APARTAMENTO;415014;Unimed De Itatiba Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;23/01/2019;23/01/2019;30/08/2022;2019
18409465;489848216;VIVER BEM - APARTAMENTO;415014;Unimed De Itatiba Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;17/09/2021;17/09/2021;30/08/2022;2021
18409476;489849214;VIVER BEM - ENFERMARIA - CO-PARTICIPATIVO;415014;Unimed De Itatiba Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;17/09/2021;17/09/2021;30/08/2022;2021
18159739;483575191;AIS PESSOA JURÍDICA COM COPARTICIPAÇÃO ENFERMARIA;415014;Unimed De Itatiba Cooperativa De Trabalho Médico;Cooperativa Médica;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;29/12/2021;02/08/2019;30/08/2022;2019
18171431;483877197;EMPRESARIAL PARTICIPATIVO BAS INDIV;319996;Unimed Do Estado De São Paulo - Federação Estadual Das Coop. Médicas;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Individual;Ausente;Ativo;06/09/2019;06/09/2019;30/08/2022;2019
18171567;483886196;UNIPLAN EMPRESARIAL BAS INDIV;319996;Unimed Do Estado De São Paulo - Federação Estadual Das Coop. Médicas;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Ausente;Individual;Ausente;Ativo;06/09/2019;06/09/2019;30/08/2022;2019
18225461;485003203;Estadual Adesão Especial;319996;Unimed Do Estado De São Paulo - Federação Estadual Das Coop. Médicas;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Ausente;Individual;Ausente;Ativo;28/02/2020;28/02/2020;30/08/2022;2020
18225537;485005200;Estadual Adesão Especial Copart;319996;Unimed Do Estado De São Paulo - Federação Estadual Das Coop. Médicas;Cooperativa Médica;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Estadual;Co-participacão;Individual;Ausente;Ativo;28/02/2020;28/02/2020;30/08/2022;2020
18506085;492701220;Master Reembolso;319996;Unimed Do Estado De São Paulo - Federação Estadual Das Coop. Médicas;Cooperativa Médica;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Ausente;Individual;Parcial com internação;Ativo;23/06/2022;23/06/2022;30/08/2022;2022
18120853;482653191;PLANO EMPRESARIAL PREMIUM;415243;Rodrigues Leira Odontologia Ltda.;Odontologia De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Franquia;Não se aplica;Ausente;Ativo;08/04/2019;08/04/2019;30/08/2022;2019
18417455;490063214;Multicoop Nacional Standard;314587;Unimed Viçosa - Cooperativa De Trabalho Médico;Cooperativa Médica;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Co-participacão;Coletiva;Ausente;Ativo;06/10/2021;06/10/2021;30/08/2022;2021
18417465;490064212;Multiplan Nacional Especial;314587;Unimed Viçosa - Cooperativa De Trabalho Médico;Cooperativa Médica;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Co-participacão;Individual;Ausente;Ativo;06/10/2021;06/10/2021;30/08/2022;2021
18175250;483977193;LOCAL AMBULATORIAL+HOSPITALAR STANDART C/OBST.C/PARTICIP. II;314587;Unimed Viçosa - Cooperativa De Trabalho Médico;Cooperativa Médica;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;20/09/2019;20/09/2019;30/08/2022;2019
18313320;487215201;Unimed Pleno Adesão Enfermaria;314587;Unimed Viçosa - Cooperativa De Trabalho Médico;Cooperativa Médica;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;23/10/2020;23/10/2020;30/08/2022;2020
18153144;483430195;TOTAL 311A-CO;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia + Odontológico;Ambulatorial + Hospitalar;1;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Transferido;25/11/2021;23/07/2019;30/08/2022;2019
18229221;485093209;NOSSO PLANO AHO CE GM ENF CC SF1CORP AD 002;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;12/03/2020;30/08/2022;2020
18244640;485511206;PLENO H CE GM APT SFSE 012;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Hospitalar sem obstetrícia;Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Transferido;25/11/2021;04/05/2020;30/08/2022;2020
18244660;485513202;PLENO HO CE GM APT SFCO 014;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Hospitalar com obstetrícia;Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Transferido;25/11/2021;04/05/2020;30/08/2022;2020
18244680;485515209;PLENO HO CE GM APT SFSE 010;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Hospitalar com obstetrícia;Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Transferido;25/11/2021;04/05/2020;30/08/2022;2020
18350251;488179216;PLENO AHO CE GM ENF CC AD 057;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;22/02/2021;30/08/2022;2021
18350261;488180210;PLENO AHO CE GM ENF CC 056;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;22/02/2021;30/08/2022;2021
18359809;488500217;ADMINISTRADO AHO CE GM ENF 060;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pós-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Transferido;25/11/2021;31/03/2021;30/08/2022;2021
18346081;488041212;NOSSO PLANO AHO CE GM ENF CC SF CORP 037;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;03/02/2021;30/08/2022;2021
18346186;488051210;NOSSO PLANO AHO IN GM APT SC SF 051;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Transferido;25/11/2021;03/02/2021;30/08/2022;2021
18346217;488054214;NOSSO PLANO AHO CA GM APT CC SF CORP 048;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Transferido;25/11/2021;03/02/2021;30/08/2022;2021
18302398;486870206;SÃO FRANCISCO TIMÃO NP AHO IN GM ENF CC SF 027;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;22/09/2020;30/08/2022;2020
18282735;486318206;NOSSO PLANO AHO IN GM ENF SC SF 024;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Transferido;25/11/2021;31/07/2020;30/08/2022;2020
18346124;488045215;NOSSO PLANO AHO IN GM ENF CC SF 046;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;03/02/2021;30/08/2022;2021
18096069;482080191;INTEGRADO 311E-SE;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia + Odontológico;Ambulatorial + Hospitalar;1;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;14/01/2019;30/08/2022;2019
18135196;482993190;INTEGRADO 411E-CO;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia + Odontológico;Ambulatorial + Hospitalar;1;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;23/05/2019;30/08/2022;2019
18113367;482431198;INTEGRADO 310E-SE;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;11/03/2019;30/08/2022;2019
18113812;482447194;PLENO 310A-SE;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Transferido;25/11/2021;12/03/2019;30/08/2022;2019
18130920;482874197;INTEGRADO 400E-SE;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Transferido;25/11/2021;10/05/2019;30/08/2022;2019
18097924;482114199;PLENO 200E-SE;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Transferido;25/11/2021;17/01/2019;30/08/2022;2019
18097951;482116195;PLENO 200A-SE;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Transferido;25/11/2021;17/01/2019;30/08/2022;2019
18098028;482123198;INTEGRADO 210E-SE;302091;São Francisco Sistemas De Saúde Sociedade Empresária Limitada;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Transferido;25/11/2021;17/01/2019;30/08/2022;2019
18386853;489251218;Vix Platina SC;305995;Good Life Saude Ltda;Medicina De Grupo;Pequena;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;08/07/2021;08/07/2021;30/08/2022;2021
18163596;483665191;Plano Nacional Coletivo Empresarial - REDE MASTER;357022;Unimed Erechim - Cooperativa De Serviços De Saúde Ltda.;Cooperativa Médica;Média;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Franquia + Co-participacão;Individual;Ausente;Ativo;16/08/2019;16/08/2019;30/08/2022;2019
18100716;482181195;CLINIPAM EXECUTIVO ESPECIAL;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Nacional;Co-participacão;Individual;Ausente;Cancelado;02/08/2019;25/01/2019;30/08/2022;2019
18257427;485843203;CNP - TOP PREMIUM ORTO COPAY;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Nacional;Co-participacão;Não se aplica;Ausente;Ativo;03/06/2020;03/06/2020;30/08/2022;2020
18356427;488373210;CONNECT ITAJAI PF CP APTO S/OBS;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Ativo;18/03/2021;18/03/2021;30/08/2022;2021
18356439;488374218;CONNECT ITAJAI PF CP ENF S/OBS;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;18/03/2021;18/03/2021;30/08/2022;2021
18356450;488375216;CONNECT ITAJAI PF ENF S/OBS;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Ativo;18/03/2021;18/03/2021;30/08/2022;2021
18356534;488382219;LIFE CNP PF CP ENF S/OBS;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;18/03/2021;18/03/2021;30/08/2022;2021
18367525;488749212;ESSENCIAL CA CP APTO;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo por adesão;Coletivo por adesão;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de estados;Co-participacão;Individual;Ausente;Ativo;04/05/2021;04/05/2021;30/08/2022;2021
18440107;490609218;Connect Join CE APTO S/OBS;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Ativo;19/11/2021;19/11/2021;30/08/2022;2021
18440118;490610211;Connect Join PF CP ENF;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;19/11/2021;19/11/2021;30/08/2022;2021
18386338;486290202;LIFEDAY PERSONA AMB+HOSP SC;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Individual ou familiar;Individual ou Familiar;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Suspenso;20/12/2021;26/07/2020;30/08/2022;2020
18528290;493145229;NOSSO PLANO INTEGRADO NDI SUL CE CP ENF;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Coletiva;Ausente;Ativo;19/08/2022;19/08/2022;30/08/2022;2022
18100746;482184190;MATER GENIAL ESPECIAL FIT;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Co-participacão;Individual;Ausente;Suspenso;30/06/2022;25/01/2019;30/08/2022;2019
18340784;482742192;CLINIPAM DENTAL EMPRESARIAL ORTODONTIA;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Grupo de municípios;Ausente;Não se aplica;Ausente;Suspenso;30/06/2022;26/04/2019;30/08/2022;2019
18283739;486331203;ESSENCIAL CNP CE ENF;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar com obstetrícia;Ambulatorial + Hospitalar;0;Com Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Coletiva;Ausente;Suspenso;30/06/2022;03/08/2020;30/08/2022;2020
18286874;486420204;SMART REG CNP CE APTO S/OBS;340782;Clinipam Clinica Paranaense De Assistencia Medica Ltda;Medicina De Grupo;Grande;P;Coletivo empresarial;Coletivo empresarial;Ambulatorial + Hospitalar sem obstetrícia;Ambulatorial + Hospitalar;0;Sem Obstetrícia;Médico-hospitalar;Pre-estabelecido;Grupo de municípios;Ausente;Individual;Ausente;Suspenso;30/06/2022;10/08/2020;30/08/2022;2020
18152547;483424191;ODONTO ALEGRE EMPRESARIAL;421464;Odonto Alegre Clinicas E Planos Odontologicos Ltda;Odontologia De Grupo;Pequena;P;Coletivo empresarial;Coletivo empresarial;Odontológico;Exclusivamente Odontológico;1;Não se aplica;Odontológico;Pre-estabelecido;Municipal;Co-participacão;Não se aplica;Ausente;Ativo;22/07/2019;22/07/2019;30/08/2022;2019
